序号,name,industry,area,pe,outstanding,总股本,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,code,经营现金净流量对销售收入比例,rateofreturn,cf_nm,cf_liabilities,cashflowratio,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,营业收入,bips,经营现金净流量,每股经营现金净流量,净资产,市价,总市值,市经营现金,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,mktcap,nmc
2191,安泰科技,钢加工,北京,91.36,8.91,10.26,1003635.88,447360.34,291367.59,269924.44,2.63,0.059,4.47,1.62,20000529,54434.75,0.53,23.19,-13.46,16.81,1.75,66565,969,-0.0439,-0.0152,-2.8395,-0.0367,-4.6949,1.32,1.75,16.8117,60.8998,0.0593,3471.1061,3.3831,-152381557.8,-0.15 ,4586220000.00 ,7.24 ,7429676400.00 ,-48.76 ,,,,,,,,,,,,
2965,新宁物流,仓储物流,江苏,39,2.35,2.98,212003.09,92959.65,18121.76,90550.86,3.04,0.239,4.68,2.66,20091030,8699.61,0.29,20.65,191.05,38.9,10.64,16966,300013,-0.0663,-0.0209,-0.6158,-0.0631,-6.9591,5.1,10.63,38.8996,71.1322,0.2388,668.711,2.2455,-44335539.3,-0.15 ,1394640000.00 ,12.45 ,3709742400.00 ,-83.67 ,,,,,,,,,,,,
236,北大医药,化学制药,重庆,115.76,5.59,5.96,213348.05,189873.69,15895.25,19917.28,0.33,0.049,1.97,3.87,19970616,33800.96,0.57,20.5,96.73,23.77,1.82,29847,788,-0.0549,-0.0416,-3.0363,-0.0921,-9.2141,2.5,1.82,23.7712,29.462,0.0494,1616.1873,2.7117,-88728682.77,-0.15 ,1174120000.00 ,7.62 ,4543844400.00 ,-51.21 ,,,,,,,,,,,,
3285,荣安地产,区域地产,浙江,19.38,30.36,31.84,1166990.38,1058008.63,643.53,-169140.3,-0.53,0.151,1.31,2.98,19930806,258026.52,0.81,425.79,2244.94,23.89,12.32,42808,517,-0.1222,-0.0407,-0.9922,-0.0634,-9.3163,11.53,12.32,23.895,479.2921,0.1505,3889.7839,1.2216,-475331592.6,-0.15 ,4171040000.00 ,3.90 ,12429699200.00 ,-26.15 ,,,,,,,,,,,,
1603,华体科技,电气设备,四川,53.09,0.25,1.01,66248.49,52862.53,5497.2,19407,1.92,0.36,4.94,4.26,20170621,17812.61,1.76,0,0,34.15,10.35,8190,603679,-0.052,-0.0228,-0.5025,-0.0893,-9.1212,6.08,10.34,34.1506,30.0155,0.3001,290.0248,2.9002,-15081289.6,-0.15 ,498940000.00 ,21.04 ,2125484400.00 ,-140.94 ,,,,,,,,,,,,
668,联美控股,供气供热,辽宁,34.12,2.11,8.8,997789.81,619639.31,251135.67,371917.38,4.23,0.61,7.72,3.13,19990128,209593.72,2.38,18.87,56.83,47.11,34.93,8793,600167,-0.0983,-0.0132,-0.2748,-0.0418,-13.7311,6.88,34.93,47.1141,467.3884,0.531,1337.8834,1.5202,-131513938.2,-0.15 ,6793600000.00 ,24.16 ,21263968000.00 ,-161.69 ,,,,,,,,,,,,
2200,东凌国际,食品,广东,0,4.01,7.57,513862.56,84546.95,65048.6,377074.88,4.98,-0.048,5.63,0.89,19981224,-29835.98,-0.39,-33.06,-298.42,3.37,-3.28,24041,893,-0.1022,-0.022,,-0.2169,-21.6914,-0.85,-3.28,3.3664,-36.3275,-0.0479,1107.346,1.4629,-113170761.2,-0.15 ,4261910000.00 ,5.01 ,3793099900.00 ,-33.52 ,,,,,,,,,,,,
2559,清水源,化工原料,河南,55.13,0.99,2.18,174525.91,88215,13625.19,64222.71,2.94,0.194,5.09,2.81,20150423,22612.93,1.04,44.78,78.74,30.97,9.41,13317,300437,-0.0725,-0.0187,-0.6775,-0.0516,-6.0647,3.81,9.41,30.9725,42.4443,0.1944,451.0257,2.0658,-32699363.25,-0.15 ,1109620000.00 ,14.30 ,3118032200.00 ,-95.35 ,,,,,,,,,,,,
525,中信国安,综合类,北京,86.23,39.19,39.2,1639215.38,537699.63,27358.1,101416.63,0.26,0.063,1.74,4.18,19971031,136113.06,0.35,22.89,13.2,20.49,7.73,218437,839,-0.1834,-0.0359,-1.9887,-0.0664,-9.7855,3.63,7.72,20.491,247.8607,0.0632,3206.551,0.818,-588081453.4,-0.15 ,6820800000.00 ,7.27 ,28510944000.00 ,-48.48 ,,,,,,,,,,,,
1662,智云股份,电器仪表,辽宁,27.49,1.54,2.89,269858.41,161455.73,10935.07,126891.42,4.4,0.6,6.86,3.06,20100728,40529.45,1.4,124.95,256.04,51.74,23.97,13098,300097,-0.0633,-0.0162,-0.2659,-0.0609,-7.0976,8.35,23.97,51.7387,165.316,0.5729,689.6048,2.3898,-43651983.84,-0.15 ,1982540000.00 ,20.99 ,6066572400.00 ,-138.98 ,,,,,,,,,,,,
704,三元股份,乳制品,北京,53.76,8.85,14.98,783433.69,388873.06,242771.55,331037.34,2.21,0.082,3.25,1.82,20030915,-4298.99,-0.03,8.23,-41.21,31.3,2.63,32773,600429,-0.0486,-0.029,-1.8781,-0.0829,-11.07,2.53,2.63,31.3029,123.4699,0.0824,4686.2258,3.1292,-227750573.9,-0.15 ,4868500000.00 ,5.92 ,8860670000.00 ,-38.91 ,,,,,,,,,,,,
428,普丽盛,轻工机械,上海,1190.29,0.58,1,166399.05,98934.55,37287.25,52063.42,5.21,0.011,9.69,1.84,20150424,32546.11,3.25,30.52,-53.95,26.79,0.23,11083,300442,-0.0317,-0.0093,-6.9622,-0.0228,-2.346,0.11,0.23,26.7918,1.1241,0.0112,486.4613,4.8646,-15420823.21,-0.15 ,969000000.00 ,17.83 ,1782960000.00 ,-115.62 ,,,,,,,,,,,,
2205,银河生物,生物制药,广西,2292.75,6.98,11,317282.94,187120.38,36054.8,109671.65,1,0.002,1.89,3.73,19980416,-20974.77,-0.19,-2.7,-27.8,26.66,0.31,118766,806,-0.21,-0.0536,,-0.1664,-19.2689,0.12,0.31,26.6578,2.5368,0.0023,809.1918,0.7356,-169930278,-0.15 ,2079000000.00 ,7.05 ,7754670000.00 ,-45.63 ,,,,,,,,,,,,
424,林海股份,摩托车,江苏,512.93,2.19,2.19,58689.96,40706.87,12561.5,19940.75,0.91,0.011,2.13,3.43,19970704,2399.2,0.11,1.62,28.23,10.88,0.72,15211,600099,-0.1048,-0.0578,-14.472,-0.2849,-28.4858,0.5,0.72,10.882,2.3454,0.0107,323.8035,1.4777,-33934606.8,-0.15 ,466470000.00 ,7.31 ,1599992100.00 ,-47.15 ,,,,,,,,,,,,
2565,美邦服饰,服饰,上海,0,25.13,25.13,649791.06,387477.31,141313.02,16147.35,0.06,-0.049,1.2,2.33,20080828,-16129.59,-0.06,-5.69,19.34,48.09,-2.8,79029,2269,-0.088,-0.0602,,-0.1123,-12.1773,-4.11,-2.79,48.0893,-124.2496,-0.0494,4442.5923,1.7681,-390948122.4,-0.16 ,3015600000.00 ,2.80 ,7026348000.00 ,-17.97 ,,,,,,,,,,,,
2059,欧浦智网,仓储物流,广东,26.68,10.45,10.56,361043.53,261943.05,25590.28,142.41,0,0.265,1.63,5.79,20140127,56984.26,0.54,137.41,75.29,7.33,5.77,21602,2711,-0.0339,-0.0456,-0.5429,-0.0933,-9.6601,16.26,5.76,7.3265,279.9766,0.2651,4855.4462,4.5976,-164599626.2,-0.16 ,1721280000.00 ,9.44 ,9966211200.00 ,-60.55 ,,,,,,,,,,,,
368,ST明科,化工原料,内蒙,108.54,3.37,4.37,119993.67,80523.6,1127.8,167037.94,3.82,0.03,2.06,2.13,19970704,-126959.5,-2.9,197.99,-74.02,0.94,30.09,19073,600091,-1.553,-0.0571,-5.1616,-0.2304,-138.8655,1.47,30.08,0.9395,13.269,0.0303,44.1017,0.1008,-68489940.1,-0.16 ,900220000.00 ,4.39 ,1917468600.00 ,-28.00 ,,,,,,,,,,,,
603,轻纺城,商品城,浙江,14.88,10.47,10.47,786615.5,90661.06,20426.1,166353.55,1.59,0.295,4.74,1.23,19970228,130327.88,1.24,6.46,11.48,64.04,48.17,41955,600790,-0.2561,-0.0209,-0.5295,-0.0568,-6.3146,6.22,48.17,64.041,308.7588,0.2949,640.9568,0.6121,-164149036.5,-0.16 ,4962780000.00 ,5.83 ,6104219400.00 ,-37.19 ,,,,,,,,,,,,
3053,广东甘化,造纸,广东,0,4.34,4.43,158992.81,64443.6,59182.43,84243.13,1.9,-0.072,2.86,7.12,19940907,-6794.93,-0.15,90.3,55.34,-0.09,-6.98,16429,576,-0.153,-0.0437,,-0.219,-94.0062,-2.5,-6.97,-0.0913,-31.7061,-0.0715,454.3223,1.0258,-69511311.9,-0.16 ,1266980000.00 ,20.36 ,9020897600.00 ,-129.78 ,,,,,,,,,,,,
729,申通地铁,公共交通,上海,45.25,4.77,4.77,272408.28,30253.27,126012.92,7974.25,0.17,0.135,3.1,2.63,19940224,71458.24,1.5,-0.49,4.9,14.81,11.43,40459,600834,-0.1331,-0.0275,-1.1639,-0.0601,-9.5275,4.35,11.43,14.8129,64.3226,0.1347,562.6307,1.1785,-74886146.17,-0.16 ,1478700000.00 ,8.15 ,3888981000.00 ,-51.93 ,,,,,,,,,,,,
1606,中钢天源,元器件,安徽,23.87,1.99,2.57,153585.77,105594.5,32316.58,66124.96,2.58,0.36,4.67,2.27,20060802,24545.28,0.96,31.58,82.54,26.74,9.93,20645,2057,-0.047,-0.0264,-0.4725,-0.12,-20.1834,7.12,9.92,26.7414,85.4379,0.363,860.4365,3.6566,-40440515.5,-0.16 ,1200190000.00 ,10.60 ,2724431300.00 ,-67.37 ,,,,,,,,,,,,
1006,神剑股份,化工原料,安徽,34.63,6,8.63,304118.22,194416.5,41453.92,48468.42,0.56,0.096,2.19,2.02,20100303,47833.87,0.55,34.43,-23.27,18.61,6.44,59721,2361,-0.1062,-0.0448,-1.5825,-0.1207,-13.2757,4.37,6.43,18.6077,82.5772,0.0957,1283.1447,1.4875,-136269967.1,-0.16 ,1889970000.00 ,4.42 ,3817739400.00 ,-28.02 ,,,,,,,,,,,,
848,天龙光电,专用机械,江苏,0,1.93,2,58279.76,40304.1,13198.72,83449.61,4.17,-0.068,0.88,7.94,20091225,-88496.96,-4.42,9.18,48.23,34.94,-10.69,14912,300029,-0.2469,-0.0542,,-0.0794,-8.1713,-7.82,-10.69,34.937,-13.6936,-0.0684,128.0417,0.6402,-31613495.73,-0.16 ,176000000.00 ,6.99 ,1397440000.00 ,-44.20 ,,,,,,,,,,,,
2616,泰尔股份,机械基件,安徽,159.75,3.28,4.49,186159.94,130986.15,28832.75,50257.28,1.12,0.023,2.7,1.8,20100128,22365.89,0.5,2.69,-26.15,35.24,3.43,45000,2347,-0.2372,-0.0381,-6.0381,-0.1116,-11.8094,0.84,3.42,35.2406,10.2527,0.0228,299.3031,0.666,-70994695.32,-0.16 ,1212300000.00 ,4.86 ,2182140000.00 ,-30.74 ,,,,,,,,,,,,
1182,重庆港九,港口,重庆,26.89,6.93,6.93,880479.63,297902.22,367416.84,210796.75,3.04,0.161,4.81,1.2,20000731,46628.4,0.67,333.32,81.06,7.39,2.16,49380,600279,-0.0212,-0.0124,-0.7047,-0.0252,-3.7892,3.35,2.16,7.3878,111.8979,0.1614,5176.4289,7.47,-109740292.7,-0.16 ,3333330000.00 ,5.77 ,3999996000.00 ,-36.45 ,,,,,,,,,,,,
41,中恒电气,电气设备,浙江,43.75,4.75,5.64,264953.53,185061.47,23036.9,106546.31,1.89,0.143,4.21,1.98,20100305,68310.18,1.21,-4.82,-39.06,38.45,14.65,46436,2364,-0.1634,-0.0338,-1.2149,-0.4069,-42.3981,3.38,14.65,38.4515,80.376,0.1426,548.5015,0.9732,-89625145.1,-0.16 ,2374440000.00 ,8.34 ,4701391200.00 ,-52.46 ,,,,,,,,,,,,
3308,金运激光,元器件,湖北,79.86,1.25,1.26,40720.69,22521.49,8499.49,8362.66,0.66,0.112,2.37,5.03,20110525,7921.87,0.63,11.42,90.85,32.86,9.78,15387,300220,-0.1398,-0.0496,-1.432,-0.2635,-26.8505,4.72,9.78,32.8589,14.1283,0.1121,144.448,1.1464,-20193830.4,-0.16 ,298620000.00 ,11.92 ,1502058600.00 ,-74.38 ,,,,,,,,,,,,
2255,皇庭国际,房产服务,深圳,72.33,2.86,11.75,1380565.75,286214.22,5496.41,193752.73,1.65,0.138,4.5,2.95,19960708,221319.97,1.88,154.25,116.51,68.83,28.88,17202,56,-0.337,-0.0137,-0.9799,-0.0235,-16.3013,3.05,28.87,68.8274,161.7312,0.1376,560.1033,0.4765,-188754812.1,-0.16 ,5287500000.00 ,13.28 ,15598125000.00 ,-82.64 ,,,,,,,,,,,,
2256,皇庭国际,房产服务,深圳,72.33,2.86,11.75,1380565.75,286214.22,5496.41,193752.73,1.65,0.138,4.5,2.95,19960708,221319.97,1.88,154.25,116.51,68.83,28.88,17202,56,-0.337,-0.0137,-0.9799,-0.0235,-16.3013,3.05,28.87,68.8274,161.7312,0.1376,560.1033,0.4765,-188754812.1,-0.16 ,5287500000.00 ,13.28 ,15598125000.00 ,-82.64 ,,,,,,,,,,,,
1967,山鼎设计,建筑施工,四川,424.26,0.25,0.83,36671.71,28176.02,5330.89,9621.55,1.16,0.081,3.61,12.74,20151223,10423.24,1.25,-3.11,-7.32,38.04,6.75,6111,300492,-0.1331,-0.0364,-1.9725,-0.2011,-25.0264,2.25,6.74,38.0423,6.7629,0.0812,100.2604,1.205,-13344659.24,-0.16 ,299630000.00 ,45.99 ,3817286200.00 ,-286.05 ,,,,,,,,,,,,
2782,东方国信,软件服务,北京,71.1,8.06,10.5,468344.94,273063,22614.4,210379.02,2,0.15,3.92,3.62,20110125,97738.21,0.93,18.86,30.89,45.86,19.72,32958,300166,-0.2117,-0.036,-1.0511,-0.3567,-35.934,3.81,19.71,45.8641,157.2789,0.1497,797.6315,0.7596,-168858588.6,-0.16 ,4116000000.00 ,14.19 ,14899920000.00 ,-88.24 ,,,,,,,,,,,,
3048,香飘飘,软饮料,浙江,78.38,0.4,4,214295.91,121657.47,60376.19,0,0,0.205,3.43,6.24,20171130,82702.07,2.07,0,0,38.34,6.11,39802,603711,-0.0481,-0.0301,-0.7873,-0.0708,-8.3936,6.63,6.1,38.3366,81.8333,0.2273,1340.3348,3.7231,-64470103.88,-0.16 ,1372000000.00 ,21.40 ,8561280000.00 ,-132.79 ,,,,,,,,,,,,
15,天华院,化工机械,山东,0,4.11,4.11,174226.13,134148.17,20405.32,158476.55,3.86,-0.032,2.9,3.22,20020809,-83370.59,-2.03,-10.07,-649.42,19.91,-4.8,10787,600579,-0.2435,-0.038,,-0.1201,-12.5977,-1.09,-4.79,19.9129,-13.0502,-0.0317,272.0718,0.6625,-66249483.3,-0.16 ,1191900000.00 ,9.34 ,3837918000.00 ,-57.93 ,,,,,,,,,,,,
1527,索菱股份,汽车配件,深圳,36.37,1.73,4.22,276379.13,155635.13,41662.2,91269.07,2.16,0.256,4.37,2.84,20150611,45030.46,1.07,51.3,77.82,31.86,11.29,30029,2766,-0.0712,-0.0246,-0.6238,-0.0746,-7.6493,5.84,11.29,31.8577,107.9198,0.2558,955.7863,2.2662,-68051984.56,-0.16 ,1844140000.00 ,12.41 ,5237357600.00 ,-76.96 ,,,,,,,,,,,,
1528,索菱股份,汽车配件,深圳,36.37,1.73,4.22,276379.13,155635.13,41662.2,91269.07,2.16,0.256,4.37,2.84,20150611,45030.46,1.07,51.3,77.82,31.86,11.29,30029,2766,-0.0712,-0.0246,-0.6238,-0.0746,-7.6493,5.84,11.29,31.8577,107.9198,0.2558,955.7863,2.2662,-68051984.56,-0.16 ,1844140000.00 ,12.41 ,5237357600.00 ,-76.96 ,,,,,,,,,,,,
494,福建水泥,水泥,福建,0,3.82,3.82,430350.91,66504.81,237439.88,21390.35,0.56,-0.21,1.8,3.82,19940103,-34063.92,-0.89,45.44,-9.33,10.55,-6.85,47463,600802,-0.053,-0.0144,,-0.02,-2.1302,-11.69,-6.84,10.5491,-80.2192,-0.21,1171.0851,3.0666,-62067510.3,-0.16 ,687600000.00 ,6.88 ,2626632000.00 ,-42.32 ,,,,,,,,,,,,
2043,天海防务,船舶,上海,34.72,5.8,9.6,387641.5,196599,28940.6,155721.84,1.62,0.19,3.11,1.91,20091030,43324.75,0.45,-12.38,3.74,23.27,13.51,61246,300008,-0.1706,-0.0403,-1.2627,-0.1759,-17.8294,4.13,13.51,23.2703,123.5806,0.1287,914.5865,0.9526,-156028456.9,-0.16 ,2985600000.00 ,5.94 ,5702496000.00 ,-36.55 ,,,,,,,,,,,,
2105,摩恩电气,电气设备,上海,214.14,4.14,4.39,170124.36,65442.94,36539.43,6840.18,0.16,0.092,1.44,18.16,20100720,11353.03,0.26,-19.27,524.2,37.62,12.55,10609,2451,-0.2224,-0.042,-1.7662,-0.067,-8.1141,6.36,12.55,37.6183,40.3015,0.0917,321.0653,0.731,-71404922.72,-0.16 ,632160000.00 ,26.15 ,11480025600.00 ,-160.77 ,,,,,,,,,,,,
576,智动力,元器件,深圳,69.11,0.31,1.25,82332.45,54955.17,14186.82,22831.75,1.82,0.25,4.82,3.68,20170804,22156.61,1.77,0,0,23.38,5.83,20948,300686,-0.0494,-0.0248,-0.8478,-0.0927,-9.2661,3.99,5.83,23.3812,24.0772,0.1923,412.8382,3.2974,-20394207.08,-0.16 ,602500000.00 ,17.74 ,2217200000.00 ,-108.72 ,,,,,,,,,,,,
315,上海临港,园区开发,上海,62.78,4,11.2,1239929.88,966894.19,4389.56,423993.44,3.79,0.262,5.71,3.84,19940324,97563.13,0.87,43.95,52.65,52.4,21.13,51214,600848,-0.1317,-0.0147,-0.6227,-0.0356,-4.7954,4.58,21.13,52.4002,293.2558,0.2618,1387.5523,1.2389,-182740637.9,-0.16 ,6395200000.00 ,21.93 ,24557568000.00 ,-134.38 ,,,,,,,,,,,,
2996,华自科技,电气设备,湖南,70.49,0.91,2.29,95275.47,59965.38,11950.71,23825.85,1.04,0.13,3.14,3.35,20151231,17474.2,0.76,1.29,-7.52,39.56,7.49,17168,300490,-0.1096,-0.0393,-1.5309,-0.1324,-13.9208,4,7.49,39.5639,25.6088,0.1257,341.8052,1.6784,-37461849.92,-0.16 ,719060000.00 ,10.52 ,2408851000.00 ,-64.30 ,,,,,,,,,,,,
2405,顺威股份,塑料,广东,296.25,7.2,7.2,202551.47,130271.22,52837.11,6074.22,0.08,0.014,1.51,3.7,20120525,26567.43,0.37,23.7,-63.35,21.09,0.86,9011,2676,-0.0997,-0.0585,-12.1286,-0.129,-13.2246,0.93,0.85,21.0903,10.1895,0.0141,1187.646,1.6495,-118408306.2,-0.16 ,1087200000.00 ,5.59 ,4022640000.00 ,-33.97 ,,,,,,,,,,,,
1988,珈伟股份,半导体,深圳,28.03,3.24,8.54,930346.38,495511.41,234992.13,332278.81,3.89,0.318,5.68,2.1,20120511,72941.56,0.85,43.1,30.27,25.52,10.1,30088,300317,-0.0525,-0.0152,-0.522,-0.032,-4.9243,5.6,10.09,25.5214,271.9777,0.3182,2692.8683,3.1514,-141375585.8,-0.17 ,4850720000.00 ,11.93 ,10186512000.00 ,-72.05 ,,,,,,,,,,,,
2226,永安林业,林业,福建,160.15,2.16,3.41,424257.59,200232.38,76139.25,160948.47,4.72,0.086,6.33,2.9,19961206,16222.05,0.48,-23.25,232.82,25.01,3.44,18333,663,-0.0664,-0.0134,-1.8532,-0.0277,-3.4493,1.36,3.44,25.0082,29.3675,0.0861,852.8102,2.5009,-56626597.28,-0.17 ,2158530000.00 ,18.36 ,6259737000.00 ,-110.54 ,,,,,,,,,,,,
1791,合诚股份,建筑施工,福建,45.61,0.25,1.03,68888.43,52271.21,10838.46,21466.53,2.09,0.47,6.15,4.5,20160628,28166.49,2.75,23.49,20.12,43.49,20.1,13334,603909,-0.0738,-0.0249,-0.3732,-0.2434,-24.4121,7.58,20.1,43.4874,46.6361,0.4663,232.0143,2.3201,-17122655.34,-0.17 ,633450000.00 ,27.68 ,2850525000.00 ,-166.48 ,,,,,,,,,,,,
2655,广电运通,电脑设备,广东,18.44,19.55,24.29,1206904.88,850948.31,97560.61,229812.55,0.95,0.271,3.5,1.9,20070813,347646.53,1.43,-6.4,29.79,41.41,27.05,53804,2152,-0.1667,-0.0336,-0.5762,-0.1366,-14.2237,7.73,27.04,41.4109,658.0896,0.2709,2432.9525,1.0016,-405573181.8,-0.17 ,8501500000.00 ,6.65 ,16152850000.00 ,-39.83 ,,,,,,,,,,,,
247,双成药业,化学制药,海南,0,4.03,4.05,134617.66,31605.8,39839.4,33829.71,0.84,-0.024,1.42,3.47,20120808,-20243.97,-0.5,58.97,95.69,65.37,-5.99,26611,2693,-0.4224,-0.0504,,-0.1133,-37.8299,-1.67,-5.99,65.3726,-9.6207,-0.0237,160.5485,0.3964,-67815686.4,-0.17 ,575100000.00 ,4.93 ,1995597000.00 ,-29.43 ,,,,,,,,,,,,
2016,新研股份,农用机械,新疆,45.29,9.51,14.9,891186.38,293188.59,159508.61,345429.47,2.32,0.172,4.06,2.56,20110107,103059.75,0.69,37.41,139.4,42.26,24.41,31321,300159,-0.2374,-0.028,-0.9989,-0.0913,-20.6217,4.24,24.41,42.2605,256.6803,0.1722,1051.4871,0.7055,-249623037.5,-0.17 ,6049400000.00 ,10.39 ,15486464000.00 ,-62.04 ,,,,,,,,,,,,
855,金诚信,建筑施工,北京,24.59,2.43,5.85,523820.16,398149.34,86226.92,160514.19,2.74,0.285,6.5,1.44,20150630,142488.25,2.44,-2.57,1.21,25.66,9.44,34955,603979,-0.0556,-0.0187,-0.5881,-0.0689,-8.4383,4.38,9.44,25.6635,166.6582,0.2848,1765.0997,3.0172,-98139543.32,-0.17 ,3802500000.00 ,9.36 ,5475600000.00 ,-55.79 ,,,,,,,,,,,,
2085,奥拓电子,元器件,深圳,30.94,3.72,6.11,155489.67,111025.17,16139.77,18101.57,0.3,0.18,1.78,3.3,20110610,27295.89,0.45,134.2,46.58,38.74,13.29,33381,2587,-0.1566,-0.066,-1.1707,-0.2299,-23.4139,8,13.29,38.7425,87.1432,0.1425,655.5723,1.0722,-102662622.2,-0.17 ,1087580000.00 ,5.87 ,3589014000.00 ,-34.96 ,,,,,,,,,,,,
414,太化股份,化工原料,山西,0,5.14,5.14,174357.77,89856.47,6288.51,57746.19,1.12,-0.075,1,4.8,20001109,-64196.85,-1.25,-32.92,-61.5,4.97,-5.55,29025,600281,-0.1241,-0.0496,,-0.0712,-8.5486,-7.54,-5.54,4.9717,-38.6687,-0.0751,697.2765,1.3555,-86532013.65,-0.17 ,514000000.00 ,4.80 ,2467200000.00 ,-28.51 ,,,,,,,,,,,,
2290,凤凰光学,元器件,江西,0,2.37,2.37,88516.65,47736.37,32049.65,10350.88,0.44,-0.149,1.49,10.85,19970528,-5662.12,-0.24,4.8,27.07,13.01,-6.24,11124,600071,-0.0705,-0.0452,,-0.0848,-8.6283,-9.99,-6.24,13.0066,-35.4567,-0.1493,568.1092,2.3923,-40051698.6,-0.17 ,353130000.00 ,16.17 ,3831460500.00 ,-95.66 ,,,,,,,,,,,,
2091,司尔特,农药化肥,安徽,30.94,7,7.18,458145.94,225386.88,103473.56,137474.27,1.91,0.183,4.52,1.67,20110118,101846.18,1.42,-13.83,-36.37,19.61,7.14,45468,2538,-0.0663,-0.0266,-0.9234,-0.095,-20.0449,4.04,7.14,19.6143,131.2417,0.1827,1837.0277,2.5581,-121794936.5,-0.17 ,3245360000.00 ,7.55 ,5419751200.00 ,-44.50 ,,,,,,,,,,,,
230,*ST上普,通信设备,上海,0,2.57,3.82,278927.59,164482.06,9254.46,86835.21,2.27,-0.466,1.63,3.63,19931018,-74734.24,-1.96,-36.11,-360.78,18.85,-54.49,43734,600680,-0.1993,-0.0233,,-0.0303,-3.0332,-28.61,-54.49,18.848,-177.9464,-0.4655,326.5499,0.8543,-65081395.07,-0.17 ,622660000.00 ,5.92 ,2260255800.00 ,-34.73 ,,,,,,,,,,,,
753,成都路桥,建筑施工,四川,204.95,7.25,7.37,522299.81,361643.94,4832,83869.86,1.14,0.023,3.61,1.74,20111103,91444.78,1.24,-18.19,3.63,8.49,1.49,26663,2628,-0.1108,-0.0242,-7.4263,-0.0494,-5.2734,0.63,1.49,8.4856,17.0006,0.023,1139.2001,1.5448,-126223371.1,-0.17 ,2660570000.00 ,6.28 ,4629391800.00 ,-36.68 ,,,,,,,,,,,,
785,*ST万里,电气设备,重庆,420.7,1.53,1.53,89503.25,27793.4,28430,64967.96,4.24,0.019,4.38,2.48,19940324,-13140.85,-0.86,74.35,305.84,11.79,0.94,8522,600847,-0.0834,-0.0293,-9.075,-0.1177,-11.9209,0.44,0.94,11.7927,2.9651,0.0193,314.5696,2.0521,-26235104.64,-0.17 ,670140000.00 ,10.86 ,1661947200.00 ,-63.35 ,,,,,,,,,,,,
3510,延华智能,建筑施工,上海,0,6.07,7.16,200921.92,137881.13,6642.72,28371.6,0.4,-0.03,1.55,4.19,20071101,7848.5,0.11,5.52,-154.47,6.84,-2.88,51542,2178,-0.164,-0.0611,,-0.1593,-16.0806,-1.94,-2.88,6.8437,-21.5725,-0.0301,748.8762,1.0458,-122815696.8,-0.17 ,1109800000.00 ,6.49 ,4650062000.00 ,-37.86 ,,,,,,,,,,,,
3190,科力远,元器件,湖南,0,12.75,14.7,615869.56,258806.16,126800.52,13805.42,0.09,-0.05,0.89,6.57,20030918,-27526.85,-0.19,-11.01,38.92,12.85,-6.47,47646,600478,-0.2236,-0.041,,-0.0838,-14.1209,-5.91,-6.46,12.8512,-72.963,-0.0524,1128.1515,0.8109,-252254675.4,-0.17 ,1308300000.00 ,5.85 ,8595531000.00 ,-34.07 ,,,,,,,,,,,,
1915,维维股份,软饮料,江苏,48.16,16.72,16.72,833343.19,419335.44,233630.97,20309.2,0.12,0.064,1.64,2.52,20000630,68056.4,0.41,5.89,11.27,26.29,3.14,84119,600300,-0.0841,-0.0345,-2.9786,-0.0571,-6.2492,3.92,3.14,26.2882,107.276,0.0641,3415.7357,2.0429,-287263372.4,-0.17 ,2742080000.00 ,4.13 ,6910041600.00 ,-24.05 ,,,,,,,,,,,,
2703,美利云,造纸,宁夏,1946.94,3.17,6.95,294349.06,168485.75,74648.49,195943.09,2.82,0.005,2.83,4.77,19980609,-75488.15,-1.09,54.33,105.42,12.55,0.6,22985,815,-0.1977,-0.0406,-32.6036,-0.1265,-17.8746,0.18,0.59,12.5471,3.6158,0.0052,604.1004,0.8688,-119430649.1,-0.17 ,1966850000.00 ,13.50 ,9381874500.00 ,-78.55 ,,,,,,,,,,,,
3512,凤形股份,机械基件,安徽,0,0.46,0.88,100701.05,45517.85,38650.98,23660.35,2.69,-0.165,6.28,3.84,20150611,19765.68,2.25,38.35,-230.48,15.17,-5.26,10393,2760,-0.0551,-0.0151,,-0.0336,-7.3163,-2.63,-5.25,15.1698,-14.5627,-0.1654,276.917,3.1467,-15258126.7,-0.17 ,552640000.00 ,24.12 ,2122137600.00 ,-139.08 ,,,,,,,,,,,,
2297,力盛赛车,文教休闲,上海,356.23,0.16,0.63,41813.73,30487.98,6666.91,17421.46,2.76,0.06,5.76,4.95,20170324,11501.69,1.82,0,0,28.86,2.96,8322,2858,-0.0853,-0.0261,-2.6133,-0.2373,-23.7338,1.04,2.95,28.8648,3.7886,0.0599,128.0725,2.0277,-10924584.25,-0.17 ,362880000.00 ,28.51 ,1796256000.00 ,-164.42 ,,,,,,,,,,,,
